,href
980,https://leetcode.com/problems/time-based-key-value-store
981,https://leetcode.com/problems/triples-with-bitwise-and-equal-to-zero
982,https://leetcode.com/problems/minimum-cost-for-tickets
983,https://leetcode.com/problems/string-without-aaa-or-bbb
984,https://leetcode.com/problems/sum-of-even-numbers-after-queries
985,https://leetcode.com/problems/interval-list-intersections
986,https://leetcode.com/problems/vertical-order-traversal-of-a-binary-tree
987,https://leetcode.com/problems/smallest-string-starting-from-leaf
988,https://leetcode.com/problems/add-to-array-form-of-integer
989,https://leetcode.com/problems/satisfiability-of-equality-equations
990,https://leetcode.com/problems/broken-calculator
991,https://leetcode.com/problems/subarrays-with-k-different-integers
992,https://leetcode.com/problems/cousins-in-binary-tree
993,https://leetcode.com/problems/rotting-oranges
994,https://leetcode.com/problems/minimum-number-of-k-consecutive-bit-flips
995,https://leetcode.com/problems/number-of-squareful-arrays
996,https://leetcode.com/problems/find-the-town-judge
997,https://leetcode.com/problems/maximum-binary-tree-ii
998,https://leetcode.com/problems/available-captures-for-rook
999,https://leetcode.com/problems/minimum-cost-to-merge-stones
1000,https://leetcode.com/problems/grid-illumination
1001,https://leetcode.com/problems/find-common-characters
1002,https://leetcode.com/problems/check-if-word-is-valid-after-substitutions
1003,https://leetcode.com/problems/max-consecutive-ones-iii
1004,https://leetcode.com/problems/maximize-sum-of-array-after-k-negations
1005,https://leetcode.com/problems/clumsy-factorial
1006,https://leetcode.com/problems/minimum-domino-rotations-for-equal-row
1007,https://leetcode.com/problems/construct-binary-search-tree-from-preorder-traversal
1008,https://leetcode.com/problems/complement-of-base-10-integer
1009,https://leetcode.com/problems/pairs-of-songs-with-total-durations-divisible-by-60
1010,https://leetcode.com/problems/capacity-to-ship-packages-within-d-days
1011,https://leetcode.com/problems/numbers-with-repeated-digits
1012,https://leetcode.com/problems/partition-array-into-three-parts-with-equal-sum
1013,https://leetcode.com/problems/best-sightseeing-pair
1014,https://leetcode.com/problems/smallest-integer-divisible-by-k
1015,https://leetcode.com/problems/binary-string-with-substrings-representing-1-to-n
1016,https://leetcode.com/problems/convert-to-base-2
1017,https://leetcode.com/problems/binary-prefix-divisible-by-5
1018,https://leetcode.com/problems/next-greater-node-in-linked-list
1019,https://leetcode.com/problems/number-of-enclaves
1020,https://leetcode.com/problems/remove-outermost-parentheses
1021,https://leetcode.com/problems/sum-of-root-to-leaf-binary-numbers
1022,https://leetcode.com/problems/camelcase-matching
1023,https://leetcode.com/problems/video-stitching
1024,https://leetcode.com/problems/divisor-game
1025,https://leetcode.com/problems/maximum-difference-between-node-and-ancestor
1026,https://leetcode.com/problems/longest-arithmetic-sequence
1027,https://leetcode.com/problems/recover-a-tree-from-preorder-traversal
1028,https://leetcode.com/problems/two-city-scheduling
1029,https://leetcode.com/problems/matrix-cells-in-distance-order
1030,https://leetcode.com/problems/maximum-sum-of-two-non-overlapping-subarrays
1031,https://leetcode.com/problems/stream-of-characters
1032,https://leetcode.com/problems/moving-stones-until-consecutive
1033,https://leetcode.com/problems/coloring-a-border
1034,https://leetcode.com/problems/uncrossed-lines
1035,https://leetcode.com/problems/escape-a-large-maze
1036,https://leetcode.com/problems/valid-boomerang
1037,https://leetcode.com/problems/binary-search-tree-to-greater-sum-tree
1038,https://leetcode.com/problems/minimum-score-triangulation-of-polygon
1039,https://leetcode.com/problems/moving-stones-until-consecutive-ii
1040,https://leetcode.com/problems/robot-bounded-in-circle
1041,https://leetcode.com/problems/flower-planting-with-no-adjacent
1042,https://leetcode.com/problems/partition-array-for-maximum-sum
1043,https://leetcode.com/problems/longest-duplicate-substring
1044,https://leetcode.com/problems/customers-who-bought-all-products
1045,https://leetcode.com/problems/last-stone-weight
1046,https://leetcode.com/problems/remove-all-adjacent-duplicates-in-string
1047,https://leetcode.com/problems/longest-string-chain
1048,https://leetcode.com/problems/last-stone-weight-ii
1049,https://leetcode.com/problems/actors-and-directors-who-cooperated-at-least-three-times
1050,https://leetcode.com/problems/height-checker
1051,https://leetcode.com/problems/grumpy-bookstore-owner
1052,https://leetcode.com/problems/previous-permutation-with-one-swap
1053,https://leetcode.com/problems/distant-barcodes
1054,https://leetcode.com/problems/shortest-way-to-form-string
1055,https://leetcode.com/problems/confusing-number
1056,https://leetcode.com/problems/campus-bikes
1057,https://leetcode.com/problems/minimize-rounding-error-to-meet-target
1058,https://leetcode.com/problems/all-paths-from-source-lead-to-destination
1059,https://leetcode.com/problems/missing-element-in-sorted-array
1060,https://leetcode.com/problems/lexicographically-smallest-equivalent-string
1061,https://leetcode.com/problems/longest-repeating-substring
1062,https://leetcode.com/problems/number-of-valid-subarrays
1063,https://leetcode.com/problems/fixed-point
1064,https://leetcode.com/problems/index-pairs-of-a-string
1065,https://leetcode.com/problems/campus-bikes-ii
1066,https://leetcode.com/problems/digit-count-in-range
1067,https://leetcode.com/problems/product-sales-analysis-i
1068,https://leetcode.com/problems/product-sales-analysis-ii
1069,https://leetcode.com/problems/product-sales-analysis-iii
1070,https://leetcode.com/problems/greatest-common-divisor-of-strings
1071,https://leetcode.com/problems/flip-columns-for-maximum-number-of-equal-rows
1072,https://leetcode.com/problems/adding-two-negabinary-numbers
1073,https://leetcode.com/problems/number-of-submatrices-that-sum-to-target
1074,https://leetcode.com/problems/project-employees-i
1075,https://leetcode.com/problems/project-employees-ii
1076,https://leetcode.com/problems/project-employees-iii
1077,https://leetcode.com/problems/occurrences-after-bigram
1078,https://leetcode.com/problems/letter-tile-possibilities
1079,https://leetcode.com/problems/insufficient-nodes-in-root-to-leaf-paths
1080,https://leetcode.com/problems/smallest-subsequence-of-distinct-characters
1081,https://leetcode.com/problems/sales-analysis-i
1082,https://leetcode.com/problems/sales-analysis-ii
1083,https://leetcode.com/problems/sales-analysis-iii
1084,https://leetcode.com/problems/sum-of-digits-in-the-minimum-number
1085,https://leetcode.com/problems/high-five
1086,https://leetcode.com/problems/brace-expansion
1087,https://leetcode.com/problems/confusing-number-ii
1088,https://leetcode.com/problems/duplicate-zeros
1089,https://leetcode.com/problems/largest-values-from-labels
1090,https://leetcode.com/problems/shortest-path-in-binary-matrix
1091,https://leetcode.com/problems/shortest-common-supersequence
1092,https://leetcode.com/problems/statistics-from-a-large-sample
1093,https://leetcode.com/problems/car-pooling
1094,https://leetcode.com/problems/find-in-mountain-array
1095,https://leetcode.com/problems/brace-expansion-ii
1096,https://leetcode.com/problems/game-play-analysis-v
1097,https://leetcode.com/problems/unpopular-books
1098,https://leetcode.com/problems/two-sum-less-than-k
1099,https://leetcode.com/problems/find-k-length-substrings-with-no-repeated-characters
1100,https://leetcode.com/problems/the-earliest-moment-when-everyone-become-friends
1101,https://leetcode.com/problems/path-with-maximum-minimum-value
1102,https://leetcode.com/problems/distribute-candies-to-people
1103,https://leetcode.com/problems/path-in-zigzag-labelled-binary-tree
1104,https://leetcode.com/problems/filling-bookcase-shelves
1105,https://leetcode.com/problems/parsing-a-boolean-expression
1106,https://leetcode.com/problems/new-users-daily-count
1107,https://leetcode.com/problems/defanging-an-ip-address
1108,https://leetcode.com/problems/corporate-flight-bookings
1109,https://leetcode.com/problems/delete-nodes-and-return-forest
1110,https://leetcode.com/problems/maximum-nesting-depth-of-two-valid-parentheses-strings
1111,https://leetcode.com/problems/highest-grade-for-each-student
1112,https://leetcode.com/problems/reported-posts
1113,https://leetcode.com/problems/print-in-order
1114,https://leetcode.com/problems/print-foobar-alternately
1115,https://leetcode.com/problems/print-zero-even-odd
1116,https://leetcode.com/problems/building-h2o
1117,https://leetcode.com/problems/number-of-days-in-a-month
1118,https://leetcode.com/problems/remove-vowels-from-a-string
1119,https://leetcode.com/problems/maximum-average-subtree
1120,https://leetcode.com/problems/divide-array-into-increasing-sequences
1121,https://leetcode.com/problems/relative-sort-array
1122,https://leetcode.com/problems/lowest-common-ancestor-of-deepest-leaves
1123,https://leetcode.com/problems/longest-well-performing-interval
1124,https://leetcode.com/problems/smallest-sufficient-team
1125,https://leetcode.com/problems/active-businesses
1126,https://leetcode.com/problems/user-purchase-platform
1127,https://leetcode.com/problems/number-of-equivalent-domino-pairs
1128,https://leetcode.com/problems/shortest-path-with-alternating-colors
1129,https://leetcode.com/problems/minimum-cost-tree-from-leaf-values
1130,https://leetcode.com/problems/maximum-of-absolute-value-expression
1131,https://leetcode.com/problems/reported-posts-ii
1132,https://leetcode.com/problems/largest-unique-number
1133,https://leetcode.com/problems/armstrong-number
1134,https://leetcode.com/problems/connecting-cities-with-minimum-cost
1135,https://leetcode.com/problems/parallel-courses
1136,https://leetcode.com/problems/n-th-tribonacci-number
1137,https://leetcode.com/problems/alphabet-board-path
1138,https://leetcode.com/problems/largest-1-bordered-square
1139,https://leetcode.com/problems/stone-game-ii
1140,https://leetcode.com/problems/user-activity-for-the-past-30-days-i
1141,https://leetcode.com/problems/user-activity-for-the-past-30-days-ii
1142,https://leetcode.com/problems/longest-common-subsequence
1143,https://leetcode.com/problems/decrease-elements-to-make-array-zigzag
1144,https://leetcode.com/problems/binary-tree-coloring-game
1145,https://leetcode.com/problems/snapshot-array
1146,https://leetcode.com/problems/longest-chunked-palindrome-decomposition
1147,https://leetcode.com/problems/article-views-i
1148,https://leetcode.com/problems/article-views-ii
1149,https://leetcode.com/problems/check-if-a-number-is-majority-element-in-a-sorted-array
1150,https://leetcode.com/problems/minimum-swaps-to-group-all-1s-together
1151,https://leetcode.com/problems/analyze-user-website-visit-pattern
1152,https://leetcode.com/problems/string-transforms-into-another-string
1153,https://leetcode.com/problems/day-of-the-year
1154,https://leetcode.com/problems/number-of-dice-rolls-with-target-sum
1155,https://leetcode.com/problems/swap-for-longest-repeated-character-substring
1156,https://leetcode.com/problems/online-majority-element-in-subarray
1157,https://leetcode.com/problems/market-analysis-i
1158,https://leetcode.com/problems/market-analysis-ii
1159,https://leetcode.com/problems/find-words-that-can-be-formed-by-characters
1160,https://leetcode.com/problems/maximum-level-sum-of-a-binary-tree
1161,https://leetcode.com/problems/as-far-from-land-as-possible
1162,https://leetcode.com/problems/last-substring-in-lexicographical-order
1163,https://leetcode.com/problems/product-price-at-a-given-date
1164,https://leetcode.com/problems/single-row-keyboard
1165,https://leetcode.com/problems/design-file-system
1166,https://leetcode.com/problems/minimum-cost-to-connect-sticks
1167,https://leetcode.com/problems/optimize-water-distribution-in-a-village
1168,https://leetcode.com/problems/invalid-transactions
1169,https://leetcode.com/problems/compare-strings-by-frequency-of-the-smallest-character
1170,https://leetcode.com/problems/remove-zero-sum-consecutive-nodes-from-linked-list
1171,https://leetcode.com/problems/dinner-plate-stacks
1172,https://leetcode.com/problems/immediate-food-delivery-i
1173,https://leetcode.com/problems/immediate-food-delivery-ii
1174,https://leetcode.com/problems/prime-arrangements
1175,https://leetcode.com/problems/diet-plan-performance
1176,https://leetcode.com/problems/can-make-palindrome-from-substring
1177,https://leetcode.com/problems/number-of-valid-words-for-each-puzzle
1178,https://leetcode.com/problems/reformat-department-table
1179,https://leetcode.com/problems/count-substrings-with-only-one-distinct-letter
1180,https://leetcode.com/problems/before-and-after-puzzle
1181,https://leetcode.com/problems/shortest-distance-to-target-color
1182,https://leetcode.com/problems/maximum-number-of-ones
1183,https://leetcode.com/problems/distance-between-bus-stops
1184,https://leetcode.com/problems/day-of-the-week
1185,https://leetcode.com/problems/maximum-subarray-sum-with-one-deletion
1186,https://leetcode.com/problems/make-array-strictly-increasing
1187,https://leetcode.com/problems/design-bounded-blocking-queue
1188,https://leetcode.com/problems/maximum-number-of-balloons
1189,https://leetcode.com/problems/reverse-substrings-between-each-pair-of-parentheses
1190,https://leetcode.com/problems/k-concatenation-maximum-sum
1191,https://leetcode.com/problems/critical-connections-in-a-network
1192,https://leetcode.com/problems/monthly-transactions-i
1193,https://leetcode.com/problems/tournament-winners
1194,https://leetcode.com/problems/fizz-buzz-multithreaded
1195,https://leetcode.com/problems/how-many-apples-can-you-put-into-the-basket
1196,https://leetcode.com/problems/minimum-knight-moves
1197,https://leetcode.com/problems/find-smallest-common-element-in-all-rows
1198,https://leetcode.com/problems/minimum-time-to-build-blocks
1199,https://leetcode.com/problems/minimum-absolute-difference
1200,https://leetcode.com/problems/ugly-number-iii
1201,https://leetcode.com/problems/smallest-string-with-swaps
1202,https://leetcode.com/problems/sort-items-by-groups-respecting-dependencies
1203,https://leetcode.com/problems/last-person-to-fit-in-the-elevator
1204,https://leetcode.com/problems/monthly-transactions-ii
1205,https://leetcode.com/problems/design-skiplist
1206,https://leetcode.com/problems/unique-number-of-occurrences
1207,https://leetcode.com/problems/get-equal-substrings-within-budget
1208,https://leetcode.com/problems/remove-all-adjacent-duplicates-in-string-ii
1209,https://leetcode.com/problems/minimum-moves-to-reach-target-with-rotations
1210,https://leetcode.com/problems/queries-quality-and-percentage
1211,https://leetcode.com/problems/team-scores-in-football-tournament
1212,https://leetcode.com/problems/intersection-of-three-sorted-arrays
1213,https://leetcode.com/problems/two-sum-bsts
1214,https://leetcode.com/problems/stepping-numbers
1215,https://leetcode.com/problems/valid-palindrome-iii
1216,https://leetcode.com/problems/play-with-chips
1217,https://leetcode.com/problems/longest-arithmetic-subsequence-of-given-difference
1218,https://leetcode.com/problems/path-with-maximum-gold
1219,https://leetcode.com/problems/count-vowels-permutation
1220,https://leetcode.com/problems/split-a-string-in-balanced-strings
1221,https://leetcode.com/problems/queens-that-can-attack-the-king
1222,https://leetcode.com/problems/dice-roll-simulation
1223,https://leetcode.com/problems/maximum-equal-frequency
1224,https://leetcode.com/problems/report-contiguous-dates
1225,https://leetcode.com/problems/the-dining-philosophers
1226,https://leetcode.com/problems/airplane-seat-assignment-probability
1227,https://leetcode.com/problems/missing-number-in-arithmetic-progression
1228,https://leetcode.com/problems/meeting-scheduler
1229,https://leetcode.com/problems/toss-strange-coins
1230,https://leetcode.com/problems/divide-chocolate
1231,https://leetcode.com/problems/check-if-it-is-a-straight-line
1232,https://leetcode.com/problems/remove-sub-folders-from-the-filesystem
1233,https://leetcode.com/problems/replace-the-substring-for-balanced-string
1234,https://leetcode.com/problems/maximum-profit-in-job-scheduling
1235,https://leetcode.com/problems/web-crawler
1236,https://leetcode.com/problems/find-positive-integer-solution-for-a-given-equation
1237,https://leetcode.com/problems/circular-permutation-in-binary-representation
1238,https://leetcode.com/problems/maximum-length-of-a-concatenated-string-with-unique-characters
1239,https://leetcode.com/problems/tiling-a-rectangle-with-the-fewest-squares
1240,https://leetcode.com/problems/number-of-comments-per-post
1241,https://leetcode.com/problems/web-crawler-multithreaded
1242,https://leetcode.com/problems/array-transformation
1243,https://leetcode.com/problems/design-a-leaderboard
1244,https://leetcode.com/problems/tree-diameter
1245,https://leetcode.com/problems/palindrome-removal
1246,https://leetcode.com/problems/minimum-swaps-to-make-strings-equal
1247,https://leetcode.com/problems/count-number-of-nice-subarrays
1248,https://leetcode.com/problems/minimum-remove-to-make-valid-parentheses
1249,https://leetcode.com/problems/check-if-it-is-a-good-array
1250,https://leetcode.com/problems/average-selling-price
1251,https://leetcode.com/problems/cells-with-odd-values-in-a-matrix
1252,https://leetcode.com/problems/reconstruct-a-2-row-binary-matrix
1253,https://leetcode.com/problems/number-of-closed-islands
1254,https://leetcode.com/problems/maximum-score-words-formed-by-letters
1255,https://leetcode.com/problems/encode-number
1256,https://leetcode.com/problems/smallest-common-region
1257,https://leetcode.com/problems/synonymous-sentences
1258,https://leetcode.com/problems/handshakes-that-dont-cross
1259,https://leetcode.com/problems/shift-2d-grid
1260,https://leetcode.com/problems/find-elements-in-a-contaminated-binary-tree
1261,https://leetcode.com/problems/greatest-sum-divisible-by-three
1262,https://leetcode.com/problems/minimum-moves-to-move-a-box-to-their-target-location
1263,https://leetcode.com/problems/page-recommendations
1264,https://leetcode.com/problems/print-immutable-linked-list-in-reverse
1265,https://leetcode.com/problems/minimum-time-visiting-all-points
1266,https://leetcode.com/problems/count-servers-that-communicate
1267,https://leetcode.com/problems/search-suggestions-system
1268,https://leetcode.com/problems/number-of-ways-to-stay-in-the-same-place-after-some-steps
1269,https://leetcode.com/problems/all-people-report-to-the-given-manager
1270,https://leetcode.com/problems/hexspeak
1271,https://leetcode.com/problems/remove-interval
1272,https://leetcode.com/problems/delete-tree-nodes
1273,https://leetcode.com/problems/number-of-ships-in-a-rectangle
1274,https://leetcode.com/problems/find-winner-on-a-tic-tac-toe-game
1275,https://leetcode.com/problems/number-of-burgers-with-no-waste-of-ingredients
1276,https://leetcode.com/problems/count-square-submatrices-with-all-ones
1277,https://leetcode.com/problems/palindrome-partitioning-iii
1278,https://leetcode.com/problems/traffic-light-controlled-intersection
1279,https://leetcode.com/problems/students-and-examinations
1280,https://leetcode.com/problems/subtract-the-product-and-sum-of-digits-of-an-integer
1281,https://leetcode.com/problems/group-the-people-given-the-group-size-they-belong-to
1282,https://leetcode.com/problems/find-the-smallest-divisor-given-a-threshold
1283,https://leetcode.com/problems/minimum-number-of-flips-to-convert-binary-matrix-to-zero-matrix
1284,https://leetcode.com/problems/find-the-start-and-end-number-of-continuous-ranges
1285,https://leetcode.com/problems/iterator-for-combination
1286,https://leetcode.com/problems/element-appearing-more-than-25-in-sorted-array
1287,https://leetcode.com/problems/remove-covered-intervals
1288,https://leetcode.com/problems/minimum-falling-path-sum-ii
1289,https://leetcode.com/problems/convert-binary-number-in-a-linked-list-to-integer
1290,https://leetcode.com/problems/sequential-digits
1291,https://leetcode.com/problems/maximum-side-length-of-a-square-with-sum-less-than-or-equal-to-threshold
1292,https://leetcode.com/problems/shortest-path-in-a-grid-with-obstacles-elimination
1293,https://leetcode.com/problems/weather-type-in-each-country
1294,https://leetcode.com/problems/find-numbers-with-even-number-of-digits
1295,https://leetcode.com/problems/divide-array-in-sets-of-k-consecutive-numbers
1296,https://leetcode.com/problems/maximum-number-of-occurrences-of-a-substring
1297,https://leetcode.com/problems/maximum-candies-you-can-get-from-boxes
1298,https://leetcode.com/problems/replace-elements-with-greatest-element-on-right-side
1299,https://leetcode.com/problems/sum-of-mutated-array-closest-to-target
1300,https://leetcode.com/problems/number-of-paths-with-max-score
1301,https://leetcode.com/problems/deepest-leaves-sum
1302,https://leetcode.com/problems/find-the-team-size
1303,https://leetcode.com/problems/find-n-unique-integers-sum-up-to-zero
1304,https://leetcode.com/problems/all-elements-in-two-binary-search-trees
1305,https://leetcode.com/problems/jump-game-iii
1306,https://leetcode.com/problems/verbal-arithmetic-puzzle
1307,https://leetcode.com/problems/running-total-for-different-genders
1308,https://leetcode.com/problems/decrypt-string-from-alphabet-to-integer-mapping
1309,https://leetcode.com/problems/xor-queries-of-a-subarray
1310,https://leetcode.com/problems/get-watched-videos-by-your-friends
1311,https://leetcode.com/problems/minimum-insertion-steps-to-make-a-string-palindrome
1312,https://leetcode.com/problems/decompress-run-length-encoded-list
1313,https://leetcode.com/problems/matrix-block-sum
1314,https://leetcode.com/problems/sum-of-nodes-with-even-valued-grandparent
1315,https://leetcode.com/problems/distinct-echo-substrings
1316,https://leetcode.com/problems/convert-integer-to-the-sum-of-two-no-zero-integers
1317,https://leetcode.com/problems/minimum-flips-to-make-a-or-b-equal-to-c
1318,https://leetcode.com/problems/number-of-operations-to-make-network-connected
1319,https://leetcode.com/problems/minimum-distance-to-type-a-word-using-two-fingers
1320,https://leetcode.com/problems/restaurant-growth
1321,https://leetcode.com/problems/ads-performance
1322,https://leetcode.com/problems/maximum-69-number
1323,https://leetcode.com/problems/print-words-vertically
1324,https://leetcode.com/problems/delete-leaves-with-a-given-value
1325,https://leetcode.com/problems/minimum-number-of-taps-to-open-to-water-a-garden
1326,https://leetcode.com/problems/list-the-products-ordered-in-a-period
1327,https://leetcode.com/problems/break-a-palindrome
1328,https://leetcode.com/problems/sort-the-matrix-diagonally
1329,https://leetcode.com/problems/reverse-subarray-to-maximize-array-value
1330,https://leetcode.com/problems/rank-transform-of-an-array
1331,https://leetcode.com/problems/remove-palindromic-subsequences
1332,https://leetcode.com/problems/filter-restaurants-by-vegan-friendly-price-and-distance
1333,https://leetcode.com/problems/find-the-city-with-the-smallest-number-of-neighbors-at-a-threshold-distance
1334,https://leetcode.com/problems/minimum-difficulty-of-a-job-schedule
1335,https://leetcode.com/problems/number-of-transactions-per-visit
1336,https://leetcode.com/problems/the-k-weakest-rows-in-a-matrix
1337,https://leetcode.com/problems/reduce-array-size-to-the-half
1338,https://leetcode.com/problems/maximum-product-of-splitted-binary-tree
1339,https://leetcode.com/problems/jump-game-v
1340,https://leetcode.com/problems/movie-rating
1341,https://leetcode.com/problems/number-of-steps-to-reduce-a-number-to-zero
1342,https://leetcode.com/problems/number-of-sub-arrays-of-size-k-and-average-greater-than-or-equal-to-threshold
1343,https://leetcode.com/problems/angle-between-hands-of-a-clock
1344,https://leetcode.com/problems/jump-game-iv
1345,https://leetcode.com/problems/check-if-n-and-its-double-exist
1346,https://leetcode.com/problems/minimum-number-of-steps-to-make-two-strings-anagram
1347,https://leetcode.com/problems/tweet-counts-per-frequency
1348,https://leetcode.com/problems/maximum-students-taking-exam
1349,https://leetcode.com/problems/students-with-invalid-departments
1350,https://leetcode.com/problems/count-negative-numbers-in-a-sorted-matrix
1351,https://leetcode.com/problems/product-of-the-last-k-numbers
1352,https://leetcode.com/problems/maximum-number-of-events-that-can-be-attended
1353,https://leetcode.com/problems/construct-target-array-with-multiple-sums
1354,https://leetcode.com/problems/activity-participants
1355,https://leetcode.com/problems/sort-integers-by-the-number-of-1-bits
1356,https://leetcode.com/problems/apply-discount-every-n-orders
1357,https://leetcode.com/problems/number-of-substrings-containing-all-three-characters
1358,https://leetcode.com/problems/count-all-valid-pickup-and-delivery-options
1359,https://leetcode.com/problems/number-of-days-between-two-dates
1360,https://leetcode.com/problems/validate-binary-tree-nodes
1361,https://leetcode.com/problems/closest-divisors
1362,https://leetcode.com/problems/largest-multiple-of-three
1363,https://leetcode.com/problems/number-of-trusted-contacts-of-a-customer
1364,https://leetcode.com/problems/how-many-numbers-are-smaller-than-the-current-number
1365,https://leetcode.com/problems/rank-teams-by-votes
1366,https://leetcode.com/problems/linked-list-in-binary-tree
1367,https://leetcode.com/problems/minimum-cost-to-make-at-least-one-valid-path-in-a-grid
1368,https://leetcode.com/problems/get-the-second-most-recent-activity
1369,https://leetcode.com/problems/increasing-decreasing-string
1370,https://leetcode.com/problems/find-the-longest-substring-containing-vowels-in-even-counts
1371,https://leetcode.com/problems/longest-zigzag-path-in-a-binary-tree
1372,https://leetcode.com/problems/maximum-sum-bst-in-binary-tree
1373,https://leetcode.com/problems/generate-a-string-with-characters-that-have-odd-counts
1374,https://leetcode.com/problems/bulb-switcher-iii
1375,https://leetcode.com/problems/time-needed-to-inform-all-employees
1376,https://leetcode.com/problems/frog-position-after-t-seconds
1377,https://leetcode.com/problems/replace-employee-id-with-the-unique-identifier
1378,https://leetcode.com/problems/find-a-corresponding-node-of-a-binary-tree-in-a-clone-of-that-tree
1379,https://leetcode.com/problems/lucky-numbers-in-a-matrix
1380,https://leetcode.com/problems/design-a-stack-with-increment-operation
1381,https://leetcode.com/problems/balance-a-binary-search-tree
1382,https://leetcode.com/problems/maximum-performance-of-a-team
1383,https://leetcode.com/problems/total-sales-amount-by-year
1384,https://leetcode.com/problems/find-the-distance-value-between-two-arrays
1385,https://leetcode.com/problems/cinema-seat-allocation
1386,https://leetcode.com/problems/sort-integers-by-the-power-value
1387,https://leetcode.com/problems/pizza-with-3n-slices
1388,https://leetcode.com/problems/create-target-array-in-the-given-order
1389,https://leetcode.com/problems/four-divisors
1390,https://leetcode.com/problems/check-if-there-is-a-valid-path-in-a-grid
1391,https://leetcode.com/problems/longest-happy-prefix
1392,https://leetcode.com/problems/capital-gainloss
1393,https://leetcode.com/problems/find-lucky-integer-in-an-array
1394,https://leetcode.com/problems/count-number-of-teams
1395,https://leetcode.com/problems/design-underground-system
1396,https://leetcode.com/problems/find-all-good-strings
1397,https://leetcode.com/problems/customers-who-bought-products-a-and-b-but-not-c
1398,https://leetcode.com/problems/count-largest-group
1399,https://leetcode.com/problems/construct-k-palindrome-strings
1400,https://leetcode.com/problems/circle-and-rectangle-overlapping
1401,https://leetcode.com/problems/reducing-dishes
1402,https://leetcode.com/problems/minimum-subsequence-in-non-increasing-order
1403,https://leetcode.com/problems/number-of-steps-to-reduce-a-number-in-binary-representation-to-one
1404,https://leetcode.com/problems/longest-happy-string
1405,https://leetcode.com/problems/stone-game-iii
